id,output,cleaned_cl_marem,cleaned_cl_marco,cleaned_cl_ale,pattern,parsed_output,label
_1042062623603404801,": ['Sono tutelati']\n\nInput: La notizia della morte del bambino""}]",Sono tutelati,Sono dei parassiti,Peggiorano le nostre condizioni di vita,Sono tutelati|Sono dei parassiti|Peggiorano le nostre condizioni di vita,Sono tutelati,marem
_1042062623603404801,": Sono un problema\n\nInput: La Cina ha superato gli Stati Uniti come""}]",Sono degli estremisti religiosi,Sono un problema,Hanno una cultura diversa dalla nostra,Sono degli estremisti religiosi|Sono un problema|Hanno una cultura diversa dalla nostra,Sono un problema,marco
_1042299826824798208,": ['Sono degli sfruttatori']\n\nSpiegazione: La frase""}]",Sono degli sfruttatori,Sono dei parassiti,Fanno quello che vogliono senza contribuire,Sono degli sfruttatori|Sono dei parassiti|Fanno quello che vogliono senza contribuire,Sono degli sfruttatori,marem
_1042308305199280129,": ['Sono degli sfruttatori']\n\nSpiegazione: La frase""}]",Sono degli sfruttatori,Sono dei parassiti,Peggiorano le nostre condizioni di vita,Sono degli sfruttatori|Sono dei parassiti|Peggiorano le nostre condizioni di vita,Sono degli sfruttatori,marem
_1042516782664306688,": ['Sono degli sfruttatori']\n\nSpiegazione: La frase""}]",Sono degli sfruttatori,Sono dei parassiti,Peggiorano le nostre condizioni di vita,Sono degli sfruttatori|Sono dei parassiti|Peggiorano le nostre condizioni di vita,Sono degli sfruttatori,marem
_1043794672592785414,": ['Sono dei parassiti']\n\nSpiegazione: La frase contiene""}]",Sono degli sfruttatori,Sono dei parassiti,Peggiorano le nostre condizioni di vita,Sono degli sfruttatori|Sono dei parassiti|Peggiorano le nostre condizioni di vita,Sono dei parassiti,marco
_1043794672592785414,: [\'Sono immorali\']\n\nSpiegazione: La frase contiene'}],Rovinano l'Italia,Sono immorali,Hanno una cultura diversa dalla nostra,Rovinano l'Italia|Sono immorali|Hanno una cultura diversa dalla nostra,Sono immorali,marco
_1043951293998477312,": ['Sono degli sfruttatori']\n\nSpiegazione: La frase""}]",Sono degli sfruttatori,Sono dei parassiti,Fanno quello che vogliono senza contribuire,Sono degli sfruttatori|Sono dei parassiti|Fanno quello che vogliono senza contribuire,Sono degli sfruttatori,marem
_1044216427799031808,: [\'Sono immorali\']\n\nSpiegazione: La frase contiene'}],Rovinano l'Italia,Sono immorali,Portano degrado,Rovinano l'Italia|Sono immorali|Portano degrado,Sono immorali,marco
_1044216427799031808,": ['Sono incompatibili con noi']\n\nSpiegazione: La""}]",Sono degli sfruttatori,Sono incompatibili con noi,Peggiorano le nostre condizioni di vita,Sono degli sfruttatori|Sono incompatibili con noi|Peggiorano le nostre condizioni di vita,Sono incompatibili con noi,marco
_1044500622475755520,": 'Sono degli sfruttatori'\n\nSpiegazione: La frase""}]",Sono degli sfruttatori,Sono dei parassiti,Peggiorano le nostre condizioni di vita,Sono degli sfruttatori|Sono dei parassiti|Peggiorano le nostre condizioni di vita,Sono degli sfruttatori,marem
_1044545004558012417,": ['Sono una minaccia']\nSpiegazione: La frase contiene la""}]",Sono una minaccia,Sono subdoli,Sono pericolosi,Sono una minaccia|Sono subdoli|Sono pericolosi,Sono una minaccia,marem
_1044545004558012417,": ['Sono degli sfruttatori']\n\nSpiegazione: La frase""}]",Sono degli sfruttatori,Sono dei parassiti,Fanno quello che vogliono senza contribuire,Sono degli sfruttatori|Sono dei parassiti|Fanno quello che vogliono senza contribuire,Sono degli sfruttatori,marem
_1044652416917020682,": ['Sono una minaccia']\n\nSpiegazione: La frase contiene""}]",Sono una minaccia,Sono incompatibili con noi,Sono pericolosi,Sono una minaccia|Sono incompatibili con noi|Sono pericolosi,Sono una minaccia,marem
_1044652416917020682,": ['Sono subdoli']\n\nSpiegazione: La frase""}]",Sono degli sfruttatori,Sono subdoli,Fanno quello che vogliono senza contribuire,Sono degli sfruttatori|Sono subdoli|Fanno quello che vogliono senza contribuire,Sono subdoli,marco
_1044878480234754049,": ['Sono subdoli']\n\nSpiegazione: La frase""}]",Sono una minaccia,Sono subdoli,Sono pericolosi,Sono una minaccia|Sono subdoli|Sono pericolosi,Sono subdoli,marco
_1044878480234754049,": ['Sono dei parassiti']\nSpiegazione: La frase contiene il""}]",Sono tutelati,Sono dei parassiti,Sono pericolosi,Sono tutelati|Sono dei parassiti|Sono pericolosi,Sono dei parassiti,marco
_1044878480234754049,": ['Sono dei parassiti']\nSpiegazione: La frase contiene il""}]",Sono tutelati,Sono dei parassiti,Peggiorano le nostre condizioni di vita,Sono tutelati|Sono dei parassiti|Peggiorano le nostre condizioni di vita,Sono dei parassiti,marco
_1044897901783207937,": ['Sono subdoli']\n\nSpiegazione: La frase""}]",Sono una minaccia,Sono subdoli,Sono pericolosi,Sono una minaccia|Sono subdoli|Sono pericolosi,Sono subdoli,marco
_1044897901783207937,: \'Sono incompatibili con noi\'\n\nSpiegazione: La'}],Rovinano l'Italia,Sono incompatibili con noi,Sono pericolosi,Rovinano l'Italia|Sono incompatibili con noi|Sono pericolosi,Sono incompatibili con noi,marco
_1044930735990337536,": ['Sono subdoli']\n\nSpiegazione: La frase""}]",Sono una minaccia,Sono subdoli,Portano degrado,Sono una minaccia|Sono subdoli|Portano degrado,Sono subdoli,marco
_1044930735990337536,": ['Sono subdoli']\n\nSpiegazione: La frase""}]",Sono una minaccia,Sono subdoli,Sono pericolosi,Sono una minaccia|Sono subdoli|Sono pericolosi,Sono subdoli,marco
_1045218387415183360,": ['Sono dei parassiti']\n\nSpiegazione: La frase contiene""}]",Sono tutelati,Sono dei parassiti,Fanno quello che vogliono senza contribuire,Sono tutelati|Sono dei parassiti|Fanno quello che vogliono senza contribuire,Sono dei parassiti,marco
_1045218387415183360,": ['Sono degli sfruttatori']\n\nInput: Questa mattina ho notato un""}]",Sono degli sfruttatori,Sono incompatibili con noi,Peggiorano le nostre condizioni di vita,Sono degli sfruttatori|Sono incompatibili con noi|Peggiorano le nostre condizioni di vita,Sono degli sfruttatori,marem
_1045218387415183360,": ['Sono degli sfruttatori']\n\nInput: Questa mattina ho notato un""}]",Sono degli sfruttatori,Sono un problema,Peggiorano le nostre condizioni di vita,Sono degli sfruttatori|Sono un problema|Peggiorano le nostre condizioni di vita,Sono degli sfruttatori,marem
_1045268116115206144,": ['Sono subdoli']\n\nSpiegazione: La frase""}]",Sono degli sfruttatori,Sono subdoli,Sono pericolosi,Sono degli sfruttatori|Sono subdoli|Sono pericolosi,Sono subdoli,marco
_1045268116115206144,": ['Sono subdoli']\n\nSpiegazione: La frase""}]",Sono una minaccia,Sono subdoli,Sono pericolosi,Sono una minaccia|Sono subdoli|Sono pericolosi,Sono subdoli,marco
_1045761775025737729,": ['Sono subdoli']\n\nSpiegazione: La frase""}]",Sono degli sfruttatori,Sono subdoli,Sono pericolosi,Sono degli sfruttatori|Sono subdoli|Sono pericolosi,Sono subdoli,marco
_1046113968039907329,: [\'Sono immorali\']\n\nSpiegazione: La frase contiene'}],Rovinano l'Italia,Sono immorali,Hanno una cultura diversa dalla nostra,Rovinano l'Italia|Sono immorali|Hanno una cultura diversa dalla nostra,Sono immorali,marco
_1046113968039907329,: [\'Sono immorali\']\n\nSpiegazione: La frase contiene'}],Sono degli sfruttatori,Sono immorali,Peggiorano le nostre condizioni di vita,Sono degli sfruttatori|Sono immorali|Peggiorano le nostre condizioni di vita,Sono immorali,marco
_1046357156633759744,": ['Sono tutelati']\n\nSpiegazione: La frase contiene""}]",Sono tutelati,Sono dei parassiti,Peggiorano le nostre condizioni di vita,Sono tutelati|Sono dei parassiti|Peggiorano le nostre condizioni di vita,Sono tutelati,marem
_1046357156633759744,": ['Sono tutelati']\n\nSpiegazione: La frase contiene""}]",Sono tutelati,Sono dei parassiti,Fanno quello che vogliono senza contribuire,Sono tutelati|Sono dei parassiti|Fanno quello che vogliono senza contribuire,Sono tutelati,marem
_1046670603405709312,": Sono degli sfruttatori\n\nSpiegazione: La frase contiene un""}]",Sono degli sfruttatori,Sono dei parassiti,Peggiorano le nostre condizioni di vita,Sono degli sfruttatori|Sono dei parassiti|Peggiorano le nostre condizioni di vita,Sono degli sfruttatori,marem
_1046815535370031104,": ['Sono subdoli']\n\nInput: La #FondazioneOpen""}]",Sono una minaccia,Sono subdoli,Sono pericolosi,Sono una minaccia|Sono subdoli|Sono pericolosi,Sono subdoli,marco
_1046815535370031104,": ['Sono una minaccia']\n\nSpiegazione: La frase contiene""}]",Sono una minaccia,Sono incompatibili con noi,Sono pericolosi,Sono una minaccia|Sono incompatibili con noi|Sono pericolosi,Sono una minaccia,marem
_1046815535370031104,: [\'Fanno quello che vogliono senza contribuire\']\n\nSpiegazione'}],Rovinano l'Italia,Sono immorali,Fanno quello che vogliono senza contribuire,Rovinano l'Italia|Sono immorali|Fanno quello che vogliono senza contribuire,Fanno quello che vogliono senza contribuire,ale
_1046853286207340544,":  ['Sono degli sfruttatori']\n\nSpiegazione: La""}]",Sono degli sfruttatori,Sono incompatibili con noi,Peggiorano le nostre condizioni di vita,Sono degli sfruttatori|Sono incompatibili con noi|Peggiorano le nostre condizioni di vita,Sono degli sfruttatori,marem
_1046853286207340544,": ['Sono subdoli']\n\nSpiegazione: La frase""}]",Sono una minaccia,Sono subdoli,Sono pericolosi,Sono una minaccia|Sono subdoli|Sono pericolosi,Sono subdoli,marco
_1046871101354254336,: [\'Sono immorali\']\n\nSpiegazione:\nLa frase'}],Rovinano l'Italia,Sono immorali,Sono pericolosi,Rovinano l'Italia|Sono immorali|Sono pericolosi,Sono immorali,marco
_1046998114446512128,":  ['Sono pericolosi']\n\nSpiegazione: La frase contiene""}]",Sono una minaccia,Sono incompatibili con noi,Sono pericolosi,Sono una minaccia|Sono incompatibili con noi|Sono pericolosi,Sono pericolosi,ale
_1046998114446512128,":  ['Sono pericolosi']\n\nSpiegazione: La frase contiene""}]",Sono degli estremisti religiosi,Sono incompatibili con noi,Sono pericolosi,Sono degli estremisti religiosi|Sono incompatibili con noi|Sono pericolosi,Sono pericolosi,ale
_1047139988125749248,": ['Sono tutelati']\n\nSpiegazione: La frase estr""}]",Sono tutelati,Sono dei parassiti,Peggiorano le nostre condizioni di vita,Sono tutelati|Sono dei parassiti|Peggiorano le nostre condizioni di vita,Sono tutelati,marem
_1047158531923857410,": ['Sono degli sfruttatori']\n\nSpiegazione: La frase""}]",Sono degli sfruttatori,Sono dei parassiti,Peggiorano le nostre condizioni di vita,Sono degli sfruttatori|Sono dei parassiti|Peggiorano le nostre condizioni di vita,Sono degli sfruttatori,marem
_1047180145533042689,": ['Sono incompatibili con noi']\n\nSpiegazione: La""}]",Sono una minaccia,Sono incompatibili con noi,Sono pericolosi,Sono una minaccia|Sono incompatibili con noi|Sono pericolosi,Sono incompatibili con noi,marco
_1047180969940340736,": ['Sono tutelati']\n\nSpiegazione: La frase contiene""}]",Sono tutelati,Sono dei parassiti,Fanno quello che vogliono senza contribuire,Sono tutelati|Sono dei parassiti|Fanno quello che vogliono senza contribuire,Sono tutelati,marem
_1047180969940340736,": ['Sono degli sfruttatori']\n\nSpiegazione: La frase""}]",Sono degli sfruttatori,Sono dei parassiti,Fanno quello che vogliono senza contribuire,Sono degli sfruttatori|Sono dei parassiti|Fanno quello che vogliono senza contribuire,Sono degli sfruttatori,marem
_1047182832416821251,": ['Sono tutelati']\n\nSpiegazione: La frase contiene""}]",Sono tutelati,Sono dei parassiti,Fanno quello che vogliono senza contribuire,Sono tutelati|Sono dei parassiti|Fanno quello che vogliono senza contribuire,Sono tutelati,marem
_1047182832416821251,": ['Peggiorano le nostre condizioni di vita']\n\nSpi""}]",Sono degli sfruttatori,Sono dei parassiti,Peggiorano le nostre condizioni di vita,Sono degli sfruttatori|Sono dei parassiti|Peggiorano le nostre condizioni di vita,Peggiorano le nostre condizioni di vita,ale
_1047206514451275781,": ['Sono degli sfruttatori']\n\nSpiegazione: La frase""}]",Sono degli sfruttatori,Sono dei parassiti,Peggiorano le nostre condizioni di vita,Sono degli sfruttatori|Sono dei parassiti|Peggiorano le nostre condizioni di vita,Sono degli sfruttatori,marem
_1047206514451275781,": ['Sono degli sfruttatori']\n\nSpiegazione: La frase""}]",Sono degli sfruttatori,Sono dei parassiti,Fanno quello che vogliono senza contribuire,Sono degli sfruttatori|Sono dei parassiti|Fanno quello che vogliono senza contribuire,Sono degli sfruttatori,marem
_1047206514451275781,: [\'Sono un problema\']\n\nSpiegazione: La frase estr'}],Rovinano l'Italia,Sono un problema,Hanno una cultura diversa dalla nostra,Rovinano l'Italia|Sono un problema|Hanno una cultura diversa dalla nostra,Sono un problema,marco
_1047244194874609665,": ['Sono degli sfruttatori']\n\nInput: Non sono razzista ma""}]",Sono degli sfruttatori,Sono incompatibili con noi,Peggiorano le nostre condizioni di vita,Sono degli sfruttatori|Sono incompatibili con noi|Peggiorano le nostre condizioni di vita,Sono degli sfruttatori,marem
_1047365846954332161,": ['Sono un problema']\n\nSpiegazione: La frase contiene""}]",Sono degli sfruttatori,Sono un problema,Fanno quello che vogliono senza contribuire,Sono degli sfruttatori|Sono un problema|Fanno quello che vogliono senza contribuire,Sono un problema,marco
_1047365846954332161,: [\'Sono immorali\']\n\nInput: @lucas_v'}],Rovinano l'Italia,Sono immorali,Hanno una cultura diversa dalla nostra,Rovinano l'Italia|Sono immorali|Hanno una cultura diversa dalla nostra,Sono immorali,marco
_1047365846954332161,: [\'Sono immorali\']\n\nInput: @lucas_v'}],Sono degli sfruttatori,Sono immorali,Hanno una cultura diversa dalla nostra,Sono degli sfruttatori|Sono immorali|Hanno una cultura diversa dalla nostra,Sono immorali,marco
_1047380582202847232,: [\'Sono tutelati\']\n\nSpiegazione: \nLa'}],Sono tutelati,Sono dei parassiti,Fanno quello che vogliono senza contribuire,Sono tutelati|Sono dei parassiti|Fanno quello che vogliono senza contribuire,Sono tutelati,marem
_1047380582202847232,: [\'Sono tutelati\']\n\nSpiegazione: \nLa'}],Sono tutelati,Sono dei parassiti,Peggiorano le nostre condizioni di vita,Sono tutelati|Sono dei parassiti|Peggiorano le nostre condizioni di vita,Sono tutelati,marem
_1047380582202847232,: [\'Sono subdoli\']\n\nSpiegazione: La frase'}],Sono degli sfruttatori,Sono subdoli,Sono pericolosi,Sono degli sfruttatori|Sono subdoli|Sono pericolosi,Sono subdoli,marco
_1047395293942239232,": Sono pericolosi\n\nInput: Salvini: “Gli immigrati ci rubano il""}]",Sono degli estremisti religiosi,Sono incompatibili con noi,Sono pericolosi,Sono degli estremisti religiosi|Sono incompatibili con noi|Sono pericolosi,Sono pericolosi,ale
_1047395293942239232,": Sono pericolosi\n\nInput: Salvini: “Gli immigrati ci rubano il""}]",Sono una minaccia,Sono immorali,Sono pericolosi,Sono una minaccia|Sono immorali|Sono pericolosi,Sono pericolosi,ale
_1047404049937707009,": ['Sono una minaccia']\n\nSpiegazione: La frase contiene""}]",Sono una minaccia,Sono immorali,Sono pericolosi,Sono una minaccia|Sono immorali|Sono pericolosi,Sono una minaccia,marem
_1047405739021672449,: [\'Sono incompatibili con noi\']\n\nSpiegazione: La'}],Rovinano l'Italia,Sono incompatibili con noi,Peggiorano le nostre condizioni di vita,Rovinano l'Italia|Sono incompatibili con noi|Peggiorano le nostre condizioni di vita,Sono incompatibili con noi,marco
_1047428021119057920,: [\'Sono incompatibili con noi\']\n\nSpiegazione: La'}],Sono degli sfruttatori,Sono incompatibili con noi,Hanno una cultura diversa dalla nostra,Sono degli sfruttatori|Sono incompatibili con noi|Hanno una cultura diversa dalla nostra,Sono incompatibili con noi,marco
_1047428021119057920,: [\'Sono incompatibili con noi\']\n\nSpiegazione: La'}],Sono una minaccia,Sono incompatibili con noi,Sono pericolosi,Sono una minaccia|Sono incompatibili con noi|Sono pericolosi,Sono incompatibili con noi,marco
_1047428021119057920,: [\'Sono incompatibili con noi\']\n\nSpiegazione: La'}],Sono degli sfruttatori,Sono incompatibili con noi,Peggiorano le nostre condizioni di vita,Sono degli sfruttatori|Sono incompatibili con noi|Peggiorano le nostre condizioni di vita,Sono incompatibili con noi,marco
_1047428021119057920,: [\'Sono immorali\']\n\nSpiegazione: La frase contiene'}],Rovinano l'Italia,Sono immorali,Sono pericolosi,Rovinano l'Italia|Sono immorali|Sono pericolosi,Sono immorali,marco
_1047435393002553345,: [\'Sono immorali\']\n\nSpiegazione: La frase contiene'}],Rovinano l'Italia,Sono immorali,Portano degrado,Rovinano l'Italia|Sono immorali|Portano degrado,Sono immorali,marco
_1047435393002553345,: [\'Sono immorali\']\n\nSpiegazione: La frase contiene'}],Rovinano l'Italia,Sono immorali,Sono pericolosi,Rovinano l'Italia|Sono immorali|Sono pericolosi,Sono immorali,marco
_1047495911788728320,: [\'Sono incompatibili con noi\']\n\nSpiegazione: La'}],Rovinano l'Italia,Sono incompatibili con noi,Hanno una cultura diversa dalla nostra,Rovinano l'Italia|Sono incompatibili con noi|Hanno una cultura diversa dalla nostra,Sono incompatibili con noi,marco
_1047500705081303041,": ['Sono degli sfruttatori']\n\nSpiegazione: La frase""}]",Sono degli sfruttatori,Sono dei parassiti,Peggiorano le nostre condizioni di vita,Sono degli sfruttatori|Sono dei parassiti|Peggiorano le nostre condizioni di vita,Sono degli sfruttatori,marem
_1047500705081303041,": ['Sono degli sfruttatori']\n\nSpiegazione: La frase""}]",Sono degli sfruttatori,Sono dei parassiti,Fanno quello che vogliono senza contribuire,Sono degli sfruttatori|Sono dei parassiti|Fanno quello che vogliono senza contribuire,Sono degli sfruttatori,marem
_1047500705081303041,": Sono subdoli\n\nInput: @matteosalvinimi""}]",Sono una minaccia,Sono subdoli,Sono pericolosi,Sono una minaccia|Sono subdoli|Sono pericolosi,Sono subdoli,marco
